id,player_id,name,country,role,is_overseas,set_number,base_price_cr,telegram_file_id,telegram_photo_path
447,PLY0445,Jordan cox,England,Wk - right hand batsman,f,3,3.00,AgACAgUAAyEFAAMBCPr5EgACFMVqlWZAB11aN6UCjo1sn6d5-Bq0twACmxFrG_pRsFSQBdgw9ycKLwEAAwIAA3gAAz0E,data/photos/PLY0445.jpg
448,PLY0447,Richard gleeson,England,Bowler - right arm fast medium,f,1,3.00,AgACAgUAAyEFAAMBCPr5EgACFQ1qlWg0WmUna1YQRDpGAaHQv0AXjAACrhFrG_pRsFQYEiWl2YsJXAEAAwIAA3gAAz0E,data/photos/PLY0447.jpg
449,PLY0448,Sunil narine,West Indies,All rounder - right arm off break,t,1,4.00,AgACAgUAAyEFAAMBCPr5EgACFRxqlWjZYkx1zdvSZhERuLepnN3EjgACrxFrG_pRsFSAqMvq0iUHVAEAAwIAA3kAAz0E,data/photos/PLY0448.jpg
450,PLY0449,Harry brook,England,Right hand batter,f,1,4.00,AgACAgUAAyEFAAMBCPr5EgACFS1qlWm3_Ui4LIhNgClKFQyKYfaE7wACsRFrG_pRsFRmLhFEf4Ou5QEAAwIAA3kAAz0E,data/photos/PLY0449.jpg
451,PLY0450,Olly pope,England,Right hand batter,f,4,2.50,AgACAgUAAyEFAAMBCPr5EgACFT1qlWpzzXbhUa9XFsDJTgbYfGMBhQACshFrG_pRsFTQgkoeGBgMiwEAAwIAA3kAAz0E,data/photos/PLY0450.jpg
452,PLY0451,Mitchell Starc,Australia,Bowler - left arm fast,t,2,3.00,AgACAgUAAyEFAAMBCPr5EgACFU5qlWtHsk6sWvzTZiyxFy9ICj1pGQACtBFrG_pRsFRqvpZxT-w59QEAAwIAA3kAAz0E,data/photos/PLY0451.jpg
15,PLY0015,Alex Hales,England,Batter,f,2,2.75,AgACAgUAAyEGAAT_2KgcAAICVWqTzziC50JURvzyXE4ndlTgnTuHAAIeE2sbW7GYVFkW1dvjrcp8AQADAgADdwADPQQ,data/photos/PLY0015.jpg
453,PLY0452,Jofra archer,England,Bowler - right arm fast,f,2,4.00,AgACAgUAAyEFAAMBCPr5EgACFV5qlWu_t6k9_oyu0sAAAULz6Uf51Y8AArkRaxv6UbBUDaDMdRY1OXMBAAMCAAN5AAM9BA,data/photos/PLY0452.jpg
454,PLY0453,Tim david,Australia,Right hand batter,t,3,4.00,AgACAgUAAyEFAAMBCPr5EgACFXpqlW0Pe8a6sC_jPsG3uxHxmi7tugACwhFrG_pRsFQj1m0rU_0CyQEAAwIAA3kAAz0E,data/photos/PLY0453.jpg
455,PLY0454,Jonny Bairstow,England,Wk battter,f,4,3.00,AgACAgUAAyEFAAMBCPr5EgACFYpqlW3tMREFD8Mh8Qz1sdRNXZ0Y_gACwxFrG_pRsFS0PHdQEsiVRwEAAwIAA3kAAz0E,data/photos/PLY0454.jpg
456,PLY0455,Josh hazlewood,Australia,Right arm fast medium,t,1,4.00,AgACAgUAAyEFAAMBCPr5EgACFZpqlW6gQH2ad3jFskxshbQeBmBnIwACxxFrG_pRsFQa5z210oh4aQEAAwIAA3kAAz0E,data/photos/PLY0455.jpg
457,PLY0456,Jamie overton,England,All rounder / right arm fast,f,4,2.00,AgACAgUAAyEFAAMBCPr5EgACFapqlW80jX8uQq2NI2D3bafckOM3UwACyhFrG_pRsFRVy9MRsK9qYQEAAwIAA3kAAz0E,data/photos/PLY0456.jpg
458,PLY0457,James Anderson,England,Bowler - right arm fast medium,f,3,3.00,AgACAgUAAyEFAAMBCPr5EgACFbpqlW__okrL3TXtzXS2RPzHsT8XywACyxFrG_pRsFRrhUepYOhWKQEAAwIAA3kAAz0E,data/photos/PLY0457.jpg
459,PLY0458,David Miller,South Africa,Left hand batter,t,1,4.00,AgACAgUAAyEFAAMBCPr5EgACFcpqlXC1dY0LbRyfGhQnXWqQ4P4xvQAC0hFrG_pRsFTWIgsWfXF7egEAAwIAA3kAAz0E,data/photos/PLY0458.jpg
460,PLY0459,David malan,England,Left hand batter,f,4,3.00,AgACAgUAAyEFAAMBCPr5EgACFdpqlXHyqzNGYCIc6pTOS0c9KdItegAC1BFrG_pRsFSziI0VT92wUQEAAwIAA3kAAz0E,data/photos/PLY0459.jpg
461,PLY0460,Moeen alli,England,All rounder - right arm off break,f,5,2.00,AgACAgUAAyEFAAMBCPr5EgACFe9qlXaSghl0i20SXDWoZddiUCltvAAC3hFrG_pRsFRU8GQI8gYbDAEAAwIAA3kAAz0E,data/photos/PLY0460.jpg
462,PLY0461,Ben stokes,England,All rounder - right arm fast medium,f,3,3.50,AgACAgUAAyEFAAMBCPr5EgACFkRqlXwdirQE09tYfX9XiZVN7LxeZgAC-hFrG_pRsFRGPhfl60rj-QEAAwIAA3kAAz0E,data/photos/PLY0461.jpg
463,PLY0462,Liam Livingstone,England,All rounder - right arm spinner,f,5,3.00,AgACAgUAAyEFAAMBCPr5EgACFlRqlXzsFoGIaSg7rGHyr0XO29755AAC_BFrG_pRsFRDUv5YxVAjdwEAAwIAA3kAAz0E,data/photos/PLY0462.jpg
464,PLY0463,Matheesha pathirana,Srilanka,Bowler - right arm fast,t,1,4.00,AgACAgUAAyEFAAMBCPr5EgACFmRqlX3jOklbfNQNTq0n4GDs4bRSZwAC_RFrG_pRsFR_NUxU4kSnDwEAAwIAA3kAAz0E,data/photos/PLY0463.jpg
465,PLY0464,Nicholas pooran,West Indies,Wk - batsman,t,1,4.00,AgACAgUAAyEFAAMBCPr5EgACFn5qlX8Uz85eWWLMf-ZlZQgKdPrF5gACARJrG_pRsFThty3qhw4wrAEAAwIAA3kAAz0E,data/photos/PLY0464.jpg
466,PLY0465,Pat Cummins,Australia,All rounder - right arm fast,t,3,3.00,AgACAgUAAyEFAAMBCPr5EgACFo5qlYAuViyi4UeDNR2YP_weOTB5ngACBBJrG_pRsFRqS3myWunJmwEAAwIAA3kAAz0E,data/photos/PLY0465.jpg
341,PLY0341,Ben Slater,England,Batter,f,13,0.50,AgACAgUAAyEGAAT_2KgcAAIBx2qRnxTgq9YSiVB9rLJF4tEa9rC3AAKjEGsb7oqRVNz_ZXBgqfhPAQADAgADeQADPQQ,data/photos/PLY0341.jpg
344,PLY0344,Joe Denly,England,Batter,f,13,0.50,AgACAgUAAyEGAAT_2KgcAAIBymqRnxck1NEF4_JGAAEOCASpWfPiWwACpxBrG-6KkVQRqqSFNicGywEAAwIAA3gAAz0E,data/photos/PLY0344.jpg
198,PLY0198,Ben McDermott,Australia,Right-Hand Batter/Wicketkeeper,t,8,1.00,AgACAgUAAyEGAAT_2KgcAAICDGqRvnlLg-hsDIowWQ40x2_-DxZ-AAICEWsb7oqRVOJzXUkZydpRAQADAgADeAADPQQ,data/photos/PLY0198.jpg
209,PLY0209,Tim Southee,New Zealand,Right-Arm Fast Bowler,t,8,0.75,AgACAgUAAyEGAAT_2KgcAAICkmqT0GV6PNc3FaQgWv8JUtI7mOrrAAJZE2sbW7GYVBfdbRWxFbvzAQADAgADeAADPQQ,data/photos/PLY0209.jpg
210,PLY0210,Jhye Richardson,Australia,Right-Arm Fast Bowler,t,8,0.75,AgACAgUAAyEGAAT_2KgcAAICk2qT0GnDF4XJeDDlBsun-43H5dDyAAJaE2sbW7GYVEkV3rIqCzq3AQADAgADeAADPQQ,data/photos/PLY0210.jpg
7,PLY0007,Sam Curran,England,Bowling All-Rounder (Pace),f,1,3.25,AgACAgUAAyEGAAT_2KgcAAICTWqTzy-lLMQk4aYgJfT86wyMaEgNAAIWE2sbW7GYVKm-lX34c-2_AQADAgADdwADPQQ,data/photos/PLY0007.jpg
8,PLY0008,Shakib Al Hasan,Bangladesh,Left-Hand Batter/Left-Arm Orthodox Spin All-Rounder,t,1,3.25,AgACAgUAAyEGAAT_2KgcAAICTmqTzzDzP9BeTtlpTukb9hqjbz9MAAIXE2sbW7GYVOSDk7GKfdLnAQADAgADeQADPQQ,data/photos/PLY0008.jpg
21,PLY0021,Tom Kohler-Cadmore,England,Wicketkeeper Batter,f,2,2.75,AgACAgUAAyEGAAT_2KgcAAOIapGQ4lOOo2RvlBjaSVmug_QpEWwAAlwQaxsq-pBUo1z87B5gkwABAQADAgADdwADPQQ,data/photos/PLY0021.jpg
267,PLY0267,Tom Abell,England,Bowling All-Rounder (Pace),f,10,0.50,AgACAgUAAyEGAAT_2KgcAAPZapGR-hIE2aFIp8wz37KEDW5CKYYAAq8Qaxsq-pBUt7Hi8YGN0MgBAAMCAAN5AAM9BA,data/photos/PLY0267.jpg
211,PLY0211,Shoriful Islam,Bangladesh,Left-Arm Fast Bowler,t,8,0.75,AgACAgUAAyEGAAT_2KgcAAIClWqT0KYY2H9lnM-XDe6hUHORsfBzAAJbE2sbW7GYVMUb3F_LK2FjAQADAgADeAADPQQ,data/photos/PLY0211.jpg
213,PLY0213,David Payne,England,Fast Bowler,f,8,0.75,AgACAgUAAyEGAAT_2KgcAAICl2qT0KgRLkTCgOGj8tzkfvIVE9_cAAJdE2sbW7GYVDEjb6QM9B6cAQADAgADeAADPQQ,data/photos/PLY0213.jpg
214,PLY0214,Matthew Fisher,England,Fast Bowler,f,8,0.75,AgACAgUAAyEGAAT_2KgcAAICmGqT0KgSLKz_OCNOc_qLySyU22z5AAJeE2sbW7GYVB5vTmGvbKe0AQADAgADeQADPQQ,data/photos/PLY0214.jpg
216,PLY0216,Usman Tariq,UAE,Right-Arm Spin Bowler,t,8,0.75,AgACAgUAAyEGAAT_2KgcAAICmmqT0K3f0DLq9_oK7i1bR1qsMRaYAAJgE2sbW7GYVPAV7fAFMIphAQADAgADeAADPQQ,data/photos/PLY0216.jpg
217,PLY0217,Danny Briggs,England,Spin Bowler,f,8,0.75,AgACAgUAAyEGAAT_2KgcAAICm2qT0K5ZssUn3aB3oQo0oW5bw-JTAAJhE2sbW7GYVGOV0EfGXwE7AQADAgADeQADPQQ,data/photos/PLY0217.jpg
91,PLY0091,Nuwan Thushara,Sri Lanka,Left-Arm Fast Bowler,t,4,1.50,AgACAgUAAyEGAAT_2KgcAAIBQ2qRnXYXhyyOAzwJy_RExdbF1J4sAAIhEGsb7oqRVNx8t9Ucu72BAQADAgADeAADPQQ,data/photos/PLY0091.jpg
94,PLY0094,Luke Wood,England,Fast Bowler,f,4,1.25,AgACAgUAAyEGAAT_2KgcAAIBRmqRnXkRWrz_iXtB_eDWAnU_T5M3AAIkEGsb7oqRVNZbf_8gow2aAQADAgADeAADPQQ,data/photos/PLY0094.jpg
96,PLY0096,Abrar Ahmed,Pakistan,Right-Arm Leg-Spin Bowler,t,4,1.25,AgACAgUAAyEGAAT_2KgcAAIBSGqRnX7qXzqbjVWjwKHBGf1QVzSAAAImEGsb7oqRVAvmdsJP_cPUAQADAgADeQADPQQ,data/photos/PLY0096.jpg
98,PLY0098,Ajaz Patel,New Zealand,Left-Arm Orthodox Spin Bowler,t,4,1.25,AgACAgUAAyEGAAT_2KgcAAIBSmqRnYBNW6TT5WcYtTf9NfoLXnyrAAIoEGsb7oqRVFBAcwyp65C8AQADAgADeQADPQQ,data/photos/PLY0098.jpg
396,PLY0396,Scott Currie,England,Fast Bowler,f,14,0.25,AgACAgUAAyEGAAT_2KgcAAIB1mqRnybPH42Yz5fPu_YelS_1299dAAK0EGsb7oqRVEksfrUtSxIbAQADAgADeAADPQQ,data/photos/PLY0396.jpg
161,PLY0161,Chris Lynn,Australia,Right-Hand Batter,t,7,1.25,AgACAgUAAyEGAAT_2KgcAAIBUGqRnaeJIRUWd0XAuXkLuedCTi18AAIvEGsb7oqRVKyA1ZCQfjn9AQADAgADeAADPQQ,data/photos/PLY0161.jpg
128,PLY0128,Callum Parkinson,England,Spin Bowler,f,5,1.00,AgACAgUAAyEGAAT_2KgcAAPLapGRxulTOV1yCssnxgilbutFmjAAAqAQaxsq-pBUvL0q9nQEY78BAAMCAAN4AAM9BA,data/photos/PLY0128.jpg
17,PLY0017,Tristan Stubbs,South Africa,Right-Hand Batter/Wicketkeeper,t,2,2.75,AgACAgUAAyEGAAT_2KgcAAICV2qTzz0NqXpDhDkpwuJNM_owfKAQAAIgE2sbW7GYVPeH7tXusU1cAQADAgADeAADPQQ,data/photos/PLY0017.jpg
19,PLY0019,Devon Conway,New Zealand,Left-Hand Batter/Wicketkeeper,t,2,2.75,AgACAgUAAyEGAAT_2KgcAAICWWqTzz6oOFcLhZYNrRrJ8shb-zFOAAIiE2sbW7GYVJBH1TVA6FmLAQADAgADeAADPQQ,data/photos/PLY0019.jpg
20,PLY0020,Mohammad Rizwan,Pakistan,Right-Hand Batter/Wicketkeeper,t,2,2.75,AgACAgUAAyEGAAT_2KgcAAICWmqTz0CK8wABE6UMQiuSpmFJ1g3dmQACIxNrG1uxmFTSh9QSQm_kAAEBAAMCAAN4AAM9BA,data/photos/PLY0020.jpg
62,PLY0062,Mustafizur Rahman,Bangladesh,Left-Arm Fast Bowler,t,3,1.75,AgACAgUAAyEGAAT_2KgcAAICxmqT0jCz47yYCU2IJDgVb8YzqjCYAAJ2E2sbW7GYVIMQQtFd_K8oAQADAgADeAADPQQ,data/photos/PLY0062.jpg
63,PLY0063,Reece Topley,England,Fast Bowler,f,3,1.75,AgACAgUAAyEGAAT_2KgcAAICx2qT0jHNkqMQrcrZ4CmgNJ_r2HmTAAJ3E2sbW7GYVDufM-EyKsxIAQADAgADeAADPQQ,data/photos/PLY0063.jpg
59,PLY0059,Gerald Coetzee,South Africa,Right-Arm Fast Bowler,t,3,2.00,AgACAgUAAyEGAAT_2KgcAAOJapGRCZpE3MTK2Czf-hi9x5TdnLoAAl0Qaxsq-pBUy3s_cyQhuFUBAAMCAAN4AAM9BA,data/photos/PLY0059.jpg
60,PLY0060,Naveen-ul-Haq,Afghanistan,Right-Arm Fast Bowler,t,3,1.75,AgACAgUAAyEGAAT_2KgcAAOKapGRCjeAXKhmUI8V1a-CHyLdHcoAAl4Qaxsq-pBUu5U_Hudd7YUBAAMCAAN4AAM9BA,data/photos/PLY0060.jpg
22,PLY0022,Ben Foakes,England,Wicketkeeper Batter,f,2,2.50,AgACAgUAAyEGAAT_2KgcAAIBI2qRnSqPsgKUsW7FttUS52KRybvUAAL_D2sb7oqRVJMFYo_JNsfcAQADAgADeAADPQQ,data/photos/PLY0022.jpg
24,PLY0024,Cameron Green,Australia,Right-Hand Batter/Right-Arm Fast All-Rounder,t,2,2.50,AgACAgUAAyEGAAT_2KgcAAIBJWqRnS6tE-lFkOjlgzFYae-1uwKDAAIBEGsb7oqRVJskKuS8u-KLAQADAgADdwADPQQ,data/photos/PLY0024.jpg
25,PLY0025,Jason Holder,West Indies,Right-Arm Fast All-Rounder,t,2,2.50,AgACAgUAAyEGAAT_2KgcAAIBJmqRnS9COkhIDqcmjRq4WgcHYiTJAAICEGsb7oqRVF1tZIIDod8UAQADAgADeAADPQQ,data/photos/PLY0025.jpg
27,PLY0027,Chris Woakes,England,Bowling All-Rounder (Pace),f,2,2.50,AgACAgUAAyEGAAT_2KgcAAIBKGqRnTE4vNiabFGa4617kYMTUfqGAAIEEGsb7oqRVEAlUXRJvDpYAQADAgADeAADPQQ,data/photos/PLY0027.jpg
29,PLY0029,Spencer Johnson,Australia,Left-Arm Fast Bowler,t,2,2.50,AgACAgUAAyEGAAT_2KgcAAIBKmqRnTRehqbH9WFPbbSHSmgM3fdhAAIGEGsb7oqRVOT4pWYcTJGAAQADAgADeAADPQQ,data/photos/PLY0029.jpg
30,PLY0030,Lockie Ferguson,New Zealand,Right-Arm Fast Bowler,t,2,2.25,AgACAgUAAyEGAAT_2KgcAAIBK2qRnTX6PEdxwj_Iff_R-h3N1A30AAIHEGsb7oqRVOfBpdVig74WAQADAgADeAADPQQ,data/photos/PLY0030.jpg
197,PLY0197,Tom Latham,New Zealand,Left-Hand Batter/Wicketkeeper,t,8,1.00,AgACAgUAAyEGAAT_2KgcAAICC2qRvnhJrgE6bXZeV-Ao7a8tw3H1AAIBEWsb7oqRVEYFsZ0BOcFIAQADAgADeQADPQQ,data/photos/PLY0197.jpg
200,PLY0200,Haseebullah Khan,Afghanistan,Right-Hand Batter/Wicketkeeper,t,8,1.00,AgACAgUAAyEGAAT_2KgcAAICDmqRvnxJdc3qW9SzMkMKaXwzTnbtAAIEEWsb7oqRVHcPOPLMUvkSAQADAgADeAADPQQ,data/photos/PLY0200.jpg
203,PLY0203,Kyle Mayers,West Indies,Left-Hand Batter/Right-Arm Medium All-Rounder,t,8,1.00,AgACAgUAAyEGAAT_2KgcAAICEWqRvoBOt6NhWQijFix-oMg-KWGKAAIHEWsb7oqRVLiFq9o4KU0vAQADAgADeQADPQQ,data/photos/PLY0203.jpg
31,PLY0031,Anrich Nortje,South Africa,Right-Arm Fast Bowler,t,2,2.25,AgACAgUAAyEGAAT_2KgcAAIBLGqRnTazWaY2To2TyjUjCV6gWoIZAAIIEGsb7oqRVFkOkUOddxaGAQADAgADeAADPQQ,data/photos/PLY0031.jpg
33,PLY0033,Stuart Broad,England,Fast Bowler,f,2,2.25,AgACAgUAAyEGAAT_2KgcAAIBLmqRnTnvRPbuEBh_In01Fd5eEQ-jAAIKEGsb7oqRVODevRBWGUwwAQADAgADdwADPQQ,data/photos/PLY0033.jpg
34,PLY0034,Gus Atkinson,England,Fast Bowler,f,2,2.25,AgACAgUAAyEGAAT_2KgcAAIBL2qRnTvcsnAD1DGroH1jH3I3s2oiAAILEGsb7oqRVH9poOrPLVviAQADAgADeAADPQQ,data/photos/PLY0034.jpg
36,PLY0036,Tabraiz Shamsi,South Africa,Left-Arm Wrist-Spin Bowler,t,2,2.25,AgACAgUAAyEGAAT_2KgcAAIBMWqRnT_r0dOfw4f-uRAfkynVB_BgAAINEGsb7oqRVN3KYo4o0YpzAQADAgADdwADPQQ,data/photos/PLY0036.jpg
38,PLY0038,Noor Ahmad,Afghanistan,Left-Arm Wrist-Spin Bowler,t,2,2.00,AgACAgUAAyEGAAT_2KgcAAIBM2qRnUF2HaVXbNVA-d-Fj62-wpq9AAIPEGsb7oqRVAijCud8yJNKAQADAgADeAADPQQ,data/photos/PLY0038.jpg
39,PLY0039,Jack Leach,England,Spin Bowler,f,2,2.00,AgACAgUAAyEGAAT_2KgcAAIBNGqRnUPRgsawPjnyDN8ev_tGgkiQAAIREGsb7oqRVDYoTt8dqsaUAQADAgADeAADPQQ,data/photos/PLY0039.jpg
41,PLY0041,Matthew Breetzke,South Africa,Right-Hand Batter,t,3,2.50,AgACAgUAAyEGAAT_2KgcAAIBNmqRnUg4U-kn9abZwEnt0RDSkoY9AAITEGsb7oqRVCeeYlaqZJfPAQADAgADdwADPQQ,data/photos/PLY0041.jpg
43,PLY0043,Shimron Hetmyer,West Indies,Left-Hand Batter,t,3,2.50,AgACAgUAAyEGAAT_2KgcAAIBl2qRnoYcCgfSJVqxiAo7g7EnMFd9AAJzEGsb7oqRVL1hzbFhrcJWAQADAgADeAADPQQ,data/photos/PLY0043.jpg
44,PLY0044,Glenn Phillips,New Zealand,Right-Hand Batter,t,3,2.50,AgACAgUAAyEGAAT_2KgcAAIBmGqRnofTMuRV0C9LYR4BfMx5lleeAAJ0EGsb7oqRVL0nai3xtr5_AQADAgADeQADPQQ,data/photos/PLY0044.jpg
46,PLY0046,Zak Crawley,England,Batter,f,3,2.25,AgACAgUAAyEGAAT_2KgcAAIBmmqRno1Azt8HKlZLXqFyp5yneOXXAAJ2EGsb7oqRVAitEG9TsP58AQADAgADeAADPQQ,data/photos/PLY0046.jpg
48,PLY0048,Johnson Charles,West Indies,Right-Hand Batter/Wicketkeeper,t,3,2.25,AgACAgUAAyEGAAT_2KgcAAIBnGqRno8vZEHmgkvgtZdBNwrRD2phAAJ4EGsb7oqRVHU6IMQ0DBVaAQADAgADeAADPQQ,data/photos/PLY0048.jpg
49,PLY0049,Rahmanullah Gurbaz,Afghanistan,Right-Hand Batter/Wicketkeeper,t,3,2.25,AgACAgUAAyEGAAT_2KgcAAIBnWqRnpCQSejhj2IrSj7MOTuJMHgOAAJ5EGsb7oqRVFODsTSjmQIOAQADAgADeAADPQQ,data/photos/PLY0049.jpg
51,PLY0051,Jamie Smith,England,Wicketkeeper Batter,f,3,2.25,AgACAgUAAyEGAAT_2KgcAAIBn2qRnplNba5VaPaZ4clx684AAV4iUgACexBrG-6KkVSavrYFLlHXVQEAAwIAA3gAAz0E,data/photos/PLY0051.jpg
243,PLY0243,Jake Ball,England,Fast Bowler,f,9,0.50,AgACAgUAAyEGAAT_2KgcAAIBxGqRnuynCnhqNYQh5fHOPKy_rUE3AAKfEGsb7oqRVH3ve2Ymuu9KAQADAgADeAADPQQ,data/photos/PLY0243.jpg
406,PLY0406,Sam Dalling,England,Batter,f,15,0.25,AgACAgUAAyEGAAT_2KgcAAICKWqRvtvCWS-xMAcekMlXh14souSgAAIeEWsb7oqRVOwmUwABKsMwPwEAAwIAA3gAAz0E,data/photos/PLY0406.jpg
206,PLY0206,George Garton,England,Bowling All-Rounder (Pace),f,8,0.75,AgACAgUAAyEGAAT_2KgcAAICj2qT0GO81Ywyv6KcUv7Fw1Xc_WurAAJWE2sbW7GYVOTtkvAcVbqyAQADAgADeAADPQQ,data/photos/PLY0206.jpg
52,PLY0052,Ben Duckett,England,Wicketkeeper Batter,f,3,2.00,AgACAgUAAyEGAAT_2KgcAAIBoGqRnpqs7gVQcqtP435DceBBgkrZAAJ8EGsb7oqRVDZOJvN-0lvLAQADAgADeAADPQQ,data/photos/PLY0052.jpg
54,PLY0054,Aiden Markram,South Africa,Right-Hand Batter/Right-Arm Off-Spin All-Rounder,t,3,2.00,AgACAgUAAyEGAAT_2KgcAAIBomqRnpwFXeSVqLsi6byYi4wZ-2XsAAJ-EGsb7oqRVJbCIj38GAxwAQADAgADeAADPQQ,data/photos/PLY0054.jpg
55,PLY0055,Liam Dawson,England,Bowling All-Rounder (Spin),f,3,2.00,AgACAgUAAyEGAAT_2KgcAAIBo2qRnpzxxgOIjVHAuqgDX45bvKplAAJ_EGsb7oqRVOkKr1fX7DEnAQADAgADeAADPQQ,data/photos/PLY0055.jpg
57,PLY0057,Romario Shepherd,West Indies,Right-Arm Fast All-Rounder,t,3,2.00,AgACAgUAAyEGAAT_2KgcAAIBpWqRnp4fT_CeSPOYlz0f7C_BDY-7AAKBEGsb7oqRVNro1NhR-sO0AQADAgADeQADPQQ,data/photos/PLY0057.jpg
58,PLY0058,David Willey,England,Bowling All-Rounder (Pace),f,3,2.00,AgACAgUAAyEGAAT_2KgcAAIBpmqRnqOnB7s5gfBoz7p8YtnYU1TnAAKCEGsb7oqRVHxuSAdG8XblAQADAgADeAADPQQ,data/photos/PLY0058.jpg
68,PLY0068,Ish Sodhi,New Zealand,Right-Arm Leg-Spin Bowler,t,3,1.50,AgACAgUAAyEGAAT_2KgcAAICXmqTz2arG2B5OZ8C2OJqQrwFAAHDmgACJxNrG1uxmFR6dbCivyVbSAEAAwIAA3gAAz0E,data/photos/PLY0068.jpg
70,PLY0070,Matt Parkinson,England,Spin Bowler,f,3,1.50,AgACAgUAAyEGAAT_2KgcAAICYWqTz6daZCT1b3Zq4-A6US5jzuRGAAIpE2sbW7GYVP-espz3-GETAQADAgADeQADPQQ,data/photos/PLY0070.jpg
71,PLY0071,Dewald Brevis,South Africa,Right-Hand Batter,t,4,2.00,AgACAgUAAyEGAAT_2KgcAAICYmqTz6iiZOulS4mmwydvxeU8AbRxAAIqE2sbW7GYVHld3w-R2qDnAQADAgADeAADPQQ,data/photos/PLY0071.jpg
73,PLY0073,Rassie van der Dussen,South Africa,Right-Hand Batter,t,4,2.00,AgACAgUAAyEGAAT_2KgcAAICZGqTz6ms7H_6PMLFJFauoPnHLHf8AAIsE2sbW7GYVAm_eea92v00AQADAgADeAADPQQ,data/photos/PLY0073.jpg
75,PLY0075,Dan Lawrence,England,Batter,f,4,2.00,AgACAgUAAyEGAAT_2KgcAAICZmqTz67apCYaL4d3WZQWs6bktfPfAAIuE2sbW7GYVIwPuNi8imK4AQADAgADeAADPQQ,data/photos/PLY0075.jpg
76,PLY0076,Max Holden,England,Batter,f,4,1.75,AgACAgUAAyEGAAT_2KgcAAICZ2qTz68G6Vlveq1RbxXEPFg7drNaAAIvE2sbW7GYVHZ1dJsZtSndAQADAgADdwADPQQ,data/photos/PLY0076.jpg
78,PLY0078,Kusal Mendis,Sri Lanka,Right-Hand Batter/Wicketkeeper,t,4,1.75,AgACAgUAAyEGAAT_2KgcAAICaWqTz7Et0KKxNj_k009qIxrNc-cSAAIxE2sbW7GYVBKtDy9ntL-VAQADAgADeQADPQQ,data/photos/PLY0078.jpg
79,PLY0079,Litton Das,Bangladesh,Right-Hand Batter/Wicketkeeper,t,4,1.75,AgACAgUAAyEGAAT_2KgcAAICamqTz7IkMeqSTudib_76Uc8UnrzvAAIyE2sbW7GYVB9AkQpsf7t5AQADAgADeAADPQQ,data/photos/PLY0079.jpg
81,PLY0081,Alex Davies,England,Wicketkeeper Batter,f,4,1.75,AgACAgUAAyEGAAT_2KgcAAICbGqTz7f14sO4AdIozcpc1HPr6SzCAAI0E2sbW7GYVLMz2FpIUBbcAQADAgADeAADPQQ,data/photos/PLY0081.jpg
82,PLY0082,Joe Clarke,England,Wicketkeeper Batter,f,4,1.75,AgACAgUAAyEGAAT_2KgcAAICbWqTz7g6somptJAESyVK3uRgngXpAAI1E2sbW7GYVGhuFh8kGvNeAQADAgADeAADPQQ,data/photos/PLY0082.jpg
84,PLY0084,Aaron Hardie,Australia,Right-Hand Batter/Right-Arm Medium All-Rounder,t,4,1.75,AgACAgUAAyEGAAT_2KgcAAICb2qTz7kFAAE8qDnbkayXorrltefFXwACNxNrG1uxmFSieWqxdowSDQEAAwIAA3gAAz0E,data/photos/PLY0084.jpg
86,PLY0086,Rachin Ravindra,New Zealand,Left-Hand Batter/Left-Arm Orthodox All-Rounder,t,4,1.50,AgACAgUAAyEGAAT_2KgcAAICcWqTz77CSgV0nycsS3ZU3B9NeHS0AAI5E2sbW7GYVPfZEfdYneo-AQADAgADeAADPQQ,data/photos/PLY0086.jpg
87,PLY0087,Sikandar Raza,Zimbabwe,Right-Hand Batter/Right-Arm Off-Spin All-Rounder,t,4,1.50,AgACAgUAAyEGAAT_2KgcAAICcmqTz74J44fHLRdiGKMiuN5u8TmQAAI6E2sbW7GYVNqrKrgCZQ0dAQADAgADeAADPQQ,data/photos/PLY0087.jpg
89,PLY0089,Fazalhaq Farooqi,Afghanistan,Left-Arm Fast Bowler,t,4,1.50,AgACAgUAAyEGAAT_2KgcAAICdGqTz8B-YWsbplGV-ltXffwe0dRnAAI8E2sbW7GYVCAadlLA_-U6AQADAgADeQADPQQ,data/photos/PLY0089.jpg
104,PLY0104,Babar Azam,Pakistan,Right-Hand Batter,t,5,1.75,AgACAgUAAyEGAAT_2KgcAAOdapGRRQq_0lpFnRwnHDOtqmijGMMAAnEQaxsq-pBUJbdpQVhGgEcBAAMCAAN5AAM9BA,data/photos/PLY0104.jpg
106,PLY0106,Laurie Evans,England,Batter,f,5,1.50,AgACAgUAAyEGAAT_2KgcAAOfapGRR-QCHU7LhkUhbPBQbdhR2cQAAnMQaxsq-pBUvRoJcpkF5lABAAMCAAN4AAM9BA,data/photos/PLY0106.jpg
108,PLY0108,Donovan Ferreira,South Africa,Right-Hand Batter/Wicketkeeper,t,5,1.50,AgACAgUAAyEGAAT_2KgcAAOhapGRSV34Mx8vUF4eZ7K5nTQAAfEJAAJ1EGsbKvqQVLflYEVDx_DeAQADAgADdwADPQQ,data/photos/PLY0108.jpg
109,PLY0109,Josh Philippe,Australia,Right-Hand Batter/Wicketkeeper,t,5,1.50,AgACAgUAAyEGAAT_2KgcAAOiapGRSmExiQwCgsnubuO7Yrr4dwMAAnYQaxsq-pBUWBp1MZ32Nw0BAAMCAAN4AAM9BA,data/photos/PLY0109.jpg
